Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 7418	 38.308195	 39.510904	 40.555120	 38.802771	     	  0.934047	  0.916606	  0.926173	  0.929828	     
 7419	 38.279806	 39.528183	 40.570451	 38.785672	     	  0.933847	  0.916809	  0.926500	  0.929783	     
 7420	 38.312650	 39.528201	 40.599919	 38.813517	     	  0.933444	  0.916576	  0.926512	  0.929478	     
 7421	 38.343380	 39.523938	 40.595382	 38.835377	     	  0.934410	  0.916741	  0.926693	  0.930179	     
 7422	 38.372931	 39.514321	 40.579115	 38.854226	     	  0.934695	  0.916449	  0.926342	  0.930262	     
 7423	 38.325435	 39.509542	 40.577965	 38.817995	     	  0.934469	  0.916514	  0.926436	  0.930138	     
 7424	 38.334876	 39.517846	 40.580662	 38.826525	     	  0.933927	  0.916378	  0.926211	  0.929716	     
 7425	 38.502369	 39.569378	 40.649327	 38.966278	     	  0.936695	  0.917488	  0.927238	  0.931918	     
 7426	 38.616405	 39.612283	 40.687313	 39.061274	     	  0.937639	  0.917717	  0.927274	  0.932591	     
 7427	 38.625809	 39.605652	 40.688404	 39.067367	     	  0.937853	  0.917716	  0.927373	  0.932750	     
 7428	 38.638019	 39.624389	 40.687555	 39.079036	     	  0.937453	  0.917463	  0.927002	  0.932379	     
 7429	 38.654139	 39.624604	 40.712957	 39.093882	     	  0.938492	  0.917845	  0.927526	  0.933223	     
 7430	 38.746718	 39.640957	 40.728202	 39.166208	     	  0.939227	  0.917852	  0.927656	  0.933736	     
 7431	 38.696798	 39.633430	 40.730146	 39.128606	     	  0.939081	  0.917842	  0.927692	  0.933643	     
 7432	 38.726868	 39.632791	 40.711201	 39.148434	     	  0.938725	  0.917492	  0.927319	  0.933285	     
 7433	 38.734763	 39.631818	 40.735592	 39.156920	     	  0.939670	  0.917852	  0.927827	  0.934059	     
 7434	 38.804785	 39.651788	 40.757238	 39.213803	     	  0.940206	  0.917995	  0.927959	  0.934463	     
 7435	 38.752557	 39.640920	 40.741354	 39.172018	     	  0.939844	  0.917908	  0.927762	  0.934174	     
 7436	 38.781089	 39.648755	 40.746894	 39.194774	     	  0.939453	  0.917687	  0.927711	  0.933868	     
 7437	 38.812678	 39.661918	 40.775747	 39.223273	     	  0.940285	  0.918000	  0.928277	  0.934570	     
 7438	 38.830553	 39.658074	 40.763105	 39.234303	     	  0.940071	  0.917703	  0.928025	  0.934335	     
 7439	 38.873254	 39.667231	 40.783455	 39.269293	     	  0.940713	  0.917828	  0.928181	  0.934810	     
 7440	 41.703946	 42.394368	 42.994536	 42.006731	     	  0.964284	  0.949762	  0.949469	  0.959395	     
 7441	 41.593701	 42.359138	 42.972054	 41.919418	     	  0.964421	  0.950185	  0.949756	  0.959604	     
 7442	 41.605298	 42.401024	 42.988105	 41.936147	     	  0.964562	  0.950428	  0.949919	  0.959766	     
 7443	 41.486217	 42.374050	 42.954945	 41.841914	     	  0.964172	  0.950287	  0.949775	  0.959458	     
 7444	 41.473311	 42.389420	 42.946950	 41.833799	     	  0.963299	  0.950118	  0.949568	  0.958813	     
 7445	 41.344334	 42.326286	 42.877031	 41.722005	     	  0.963557	  0.950319	  0.949664	  0.959035	     
 7446	 41.424589	 42.385979	 42.934438	 41.796348	     	  0.963694	  0.950600	  0.949869	  0.959208	     
 7447	 41.240218	 42.315300	 42.853811	 41.641554	     	  0.963055	  0.950238	  0.949638	  0.958683	     
 7448	 41.243117	 42.329982	 42.850585	 41.645359	     	  0.961754	  0.950130	  0.949352	  0.957750	     
 7449	 41.221513	 42.278067	 42.842323	 41.621108	     	  0.962593	  0.950284	  0.949572	  0.958371	     
 7450	 41.283186	 42.307718	 42.872682	 41.674231	     	  0.962471	  0.950325	  0.949794	  0.958334	     
 7451	 41.096050	 42.243934	 42.850032	 41.525194	     	  0.961757	  0.950100	  0.949958	  0.957848	     
 7452	 41.169325	 42.298604	 42.855786	 41.587490	     	  0.960958	  0.950438	  0.949995	  0.957378	     
 7453	 41.138630	 42.257890	 42.850418	 41.558519	     	  0.961837	  0.950648	  0.950111	  0.958018	     
 7454	 41.251801	 42.309627	 42.883327	 41.652925	     	  0.961903	  0.950895	  0.950364	  0.958145	     
 7455	 41.026962	 42.226058	 42.823117	 41.468470	     	  0.961054	  0.950565	  0.950414	  0.957533	     
 7456	 41.146839	 42.316708	 42.849848	 41.572782	     	  0.960576	  0.951062	  0.950699	  0.957344	     
 7457	 41.101439	 42.322073	 42.878561	 41.543628	     	  0.961529	  0.951688	  0.951426	  0.958205	     
 7458	 41.281872	 42.416339	 42.950162	 41.698504	     	  0.961803	  0.952311	  0.951842	  0.958561	     
 7459	 41.088185	 42.372413	 42.905812	 41.544132	     	  0.961160	  0.952583	  0.952192	  0.958236	     
 7460	 41.211016	 42.449102	 42.935002	 41.649080	     	  0.960315	  0.952936	  0.952468	  0.957777	     
 7461	 41.208726	 42.484210	 42.980763	 41.657890	     	  0.961923	  0.953969	  0.953376	  0.959173	     
 7462	 41.376428	 42.570245	 43.044940	 41.801424	     	  0.961808	  0.954235	  0.953752	  0.959203	     
 7463	 41.219133	 42.564832	 42.990725	 41.677850	     	  0.961568	  0.954812	  0.954085	  0.959194	     
 7464	 41.335443	 42.636402	 43.061850	 41.782470	     	  0.960273	  0.954878	  0.954286	  0.958376	     
 7465	 41.319338	 42.664279	 43.066816	 41.774974	     	  0.961844	  0.955928	  0.955020	  0.959721	     
 7466	 41.517024	 42.749964	 43.145598	 41.942436	     	  0.961978	  0.956051	  0.955265	  0.959871	     
 7467	 41.317124	 42.679505	 43.096213	 41.779027	     	  0.961514	  0.956136	  0.955616	  0.959635	     
 7468	 41.385029	 42.754760	 43.184270	 41.850403	     	  0.959865	  0.955917	  0.955640	  0.958503	     
 7469	 41.367253	 42.753077	 43.169318	 41.835147	     	  0.962048	  0.956739	  0.956362	  0.960216	     
 7470	 41.553017	 42.852145	 43.228700	 41.993465	     	  0.962122	  0.956999	  0.956548	  0.960339	     
 7471	 41.325938	 42.847787	 43.203594	 41.821171	     	  0.961935	  0.957562	  0.957141	  0.960407	     
 7472	 41.402530	 42.856698	 43.271865	 41.887790	     	  0.960000	  0.956944	  0.957108	  0.959008	     
 7473	 41.361740	 42.913687	 43.280062	 41.865836	     	  0.962038	  0.958113	  0.958054	  0.960720	     
 7474	 41.548001	 42.993317	 43.306950	 42.018556	     	  0.961900	  0.958259	  0.958021	  0.960647	     
 7475	 41.348048	 42.970801	 43.279556	 41.862938	     	  0.961702	  0.958657	  0.958635	  0.960683	     
 7476	 41.413930	 43.022457	 43.305194	 41.922122	     	  0.959710	  0.958182	  0.958181	  0.959201	     
 7477	 41.403992	 43.063387	 43.319533	 41.921671	     	  0.961719	  0.959346	  0.959076	  0.960883	     
 7478	 41.606658	 43.154621	 43.380401	 42.092578	     	  0.961500	  0.959381	  0.959052	  0.960739	     
 7479	 41.419224	 43.175246	 43.377403	 41.954308	     	  0.961209	  0.959975	  0.959702	  0.960752	     
 7480	 41.441553	 43.172374	 43.350383	 41.967506	     	  0.959110	  0.959128	  0.958856	  0.959071	     
 7481	 41.548985	 43.296348	 43.406585	 42.070779	     	  0.961640	  0.960735	  0.960019	  0.961219	     
 7482	 41.676924	 43.331914	 43.428598	 42.173915	     	  0.961534	  0.960552	  0.959781	  0.961078	     
 7483	 41.562363	 43.349550	 43.399471	 42.086623	     	  0.961738	  0.961209	  0.960087	  0.961375	     
 7484	 41.496085	 43.321064	 43.365464	 42.029002	     	  0.959288	  0.960239	  0.959201	  0.959432	     
 7485	 41.797680	 43.515288	 43.556703	 42.303532	     	  0.962892	  0.961856	  0.960829	  0.962376	     
 7486	 41.900408	 43.522093	 43.567704	 42.382519	     	  0.961855	  0.961434	  0.960592	  0.961574	     
 7487	 42.048327	 43.593759	 43.599950	 42.505774	     	  0.963006	  0.961874	  0.960837	  0.962456	     
 7488	 44.111102	 44.849309	 45.136470	 44.384920	     	  0.974979	  0.968651	  0.969057	  0.972938	     
 7489	 43.650554	 44.805683	 44.981886	 44.026516	     	  0.974463	  0.969365	  0.969125	  0.972724	     
 7490	 43.690501	 44.819546	 44.979997	 44.057206	     	  0.973966	  0.969271	  0.969036	  0.972362	     
 7491	 43.526408	 44.764113	 44.919962	 43.922071	     	  0.973950	  0.969227	  0.969017	  0.972341	     
 7492	 43.635323	 44.769647	 44.950687	 44.006243	     	  0.973123	  0.968753	  0.968737	  0.971664	     
 7493	 43.429096	 44.713952	 44.868850	 43.837303	     	  0.973434	  0.969020	  0.968769	  0.971921	     
 7494	 43.396194	 44.711240	 44.826375	 43.807239	     	  0.973094	  0.968945	  0.968583	  0.971650	     
 7495	 43.255598	 44.662963	 44.784905	 43.691998	     	  0.972640	  0.968833	  0.968425	  0.971303	     
 7496	 43.341087	 44.675952	 44.789365	 43.757192	     	  0.971987	  0.968552	  0.968173	  0.970779	     
 7497	 43.318666	 44.656987	 44.754435	 43.733591	     	  0.972422	  0.968676	  0.968255	  0.971103	     
 7498	 43.281042	 44.615543	 44.714235	 43.695112	     	  0.971795	  0.968331	  0.967933	  0.970574	     
 7499	 42.971439	 44.520595	 44.564794	 43.434753	     	  0.971063	  0.968052	  0.967392	  0.969949	     
 7500	 40.693136	 40.817967	 40.913935	 40.749894	     	  0.959859	  0.938348	  0.938412	  0.952699	     
 7501	 40.964765	 40.983690	 41.065885	 40.984616	     	  0.963594	  0.941134	  0.940835	  0.956057	     
 7502	 41.492667	 41.187266	 41.263514	 41.401677	     	  0.964991	  0.942001	  0.941750	  0.957286	     
 7503	 41.039190	 41.110300	 41.128128	 41.065698	     	  0.962905	  0.941567	  0.941208	  0.955733	     
 7504	 41.284177	 41.121931	 41.201853	 41.242969	     	  0.962735	  0.940848	  0.941086	  0.955479	     
 7505	 40.908844	 41.092805	 41.110438	 40.972155	     	  0.962175	  0.941711	  0.941487	  0.955316	     
 7506	 41.142995	 41.206351	 41.229708	 41.167857	     	  0.962034	  0.942312	  0.942022	  0.955412	     
 7507	 40.721466	 41.111674	 41.071840	 40.841408	     	  0.960635	  0.941913	  0.941593	  0.954341	     
 7508	 41.366845	 41.228743	 41.249867	 41.323910	     	  0.962962	  0.942242	  0.941901	  0.955998	     
 7509	 40.809099	 41.193072	 41.171824	 40.930013	     	  0.961068	  0.942750	  0.942097	  0.954853	     
 7510	 41.181517	 41.251908	 41.294256	 41.211808	     	  0.962448	  0.942625	  0.942438	  0.955809	     
 7511	 40.747713	 41.181398	 41.163343	 40.884700	     	  0.961154	  0.942934	  0.942182	  0.954955	     
 7512	 41.397344	 41.282954	 41.318670	 41.364915	     	  0.962564	  0.942716	  0.941911	  0.955814	     
 7513	 41.025828	 41.320866	 41.324762	 41.122584	     	  0.961755	  0.944072	  0.943295	  0.955731	     
 7514	 41.256829	 41.438115	 41.466180	 41.320957	     	  0.961354	  0.944703	  0.943890	  0.955668	     
 7515	 40.752071	 41.327130	 41.316660	 40.933829	     	  0.959464	  0.944403	  0.943431	  0.954282	     
 7516	 41.304392	 41.406738	 41.502906	 41.353872	     	  0.960697	  0.944007	  0.943785	  0.955097	     
 7517	 40.795978	 41.372984	 41.412409	 40.985905	     	  0.959375	  0.945120	  0.944816	  0.954573	     
 7518	 40.957932	 41.418062	 41.455508	 41.111744	     	  0.958971	  0.944905	  0.944147	  0.954156	     
 7519	 40.631560	 41.365777	 41.386638	 40.865867	     	  0.957413	  0.944987	  0.944111	  0.953125	     
 7520	 41.075855	 41.407536	 41.468481	 41.193216	     	  0.958457	  0.944459	  0.943564	  0.953642	     
 7521	 40.689386	 41.425776	 41.411819	 40.919174	     	  0.957452	  0.945687	  0.944410	  0.953317	     
 7522	 40.944112	 41.419139	 41.461782	 41.103325	     	  0.957983	  0.945098	  0.944140	  0.953529	     
 7523	 40.740093	 41.399098	 41.397594	 40.948619	     	  0.957661	  0.945355	  0.944165	  0.953361	     
 7524	 41.077530	 41.480571	 41.508309	 41.212095	     	  0.958067	  0.945010	  0.943937	  0.953536	     
 7525	 40.687944	 41.423048	 41.371382	 40.911717	     	  0.957269	  0.945441	  0.943970	  0.953081	     
 7526	 40.810519	 41.406822	 41.448267	 41.006598	     	  0.957112	  0.944647	  0.944169	  0.952877	     
 7527	 40.612109	 41.421624	 41.425684	 40.866139	     	  0.956932	  0.945611	  0.944731	  0.953012	     
 7528	 41.225892	 41.578556	 41.614747	 41.345984	     	  0.958439	  0.945882	  0.945071	  0.954118	     
 7529	 40.540581	 41.365971	 41.303823	 40.789520	     	  0.955942	  0.945033	  0.943784	  0.952098	     
 7530	 40.909393	 41.411137	 41.412248	 41.070456	     	  0.957764	  0.944850	  0.944013	  0.953320	     
 7531	 40.602915	 41.386762	 41.327633	 40.840049	     	  0.956996	  0.945177	  0.944058	  0.952869	     
 7532	 41.270996	 41.490680	 41.505951	 41.345453	     	  0.960399	  0.945181	  0.944419	  0.955199	     
 7533	 40.780232	 41.422328	 41.396738	 40.980030	     	  0.959064	  0.945361	  0.944517	  0.954355	     
 7534	 41.347517	 41.491191	 41.496302	 41.395715	     	  0.960916	  0.944953	  0.944240	  0.955476	     
 7535	 41.468825	 41.553172	 41.592262	 41.503166	     	  0.962155	  0.945766	  0.945415	  0.956634	     
 7536	 43.671557	 43.763705	 43.868544	 43.719110	     	  0.975100	  0.963919	  0.963951	  0.971378	     
 7537	 42.113363	 43.337843	 43.266247	 42.474568	     	  0.970164	  0.962330	  0.961763	  0.967458	     
 7538	 42.413983	 43.249901	 43.152021	 42.660715	     	  0.969874	  0.961028	  0.960386	  0.966819	     
 7539	 41.695905	 43.015399	 42.819087	 42.065819	     	  0.967671	  0.959700	  0.959069	  0.964909	     
 7540	 42.687908	 43.265515	 43.238172	 42.867864	     	  0.970485	  0.960908	  0.960660	  0.967251	     
 7541	 41.518871	 42.807280	 42.640686	 41.884417	     	  0.966864	  0.958906	  0.957857	  0.964037	     
 7542	 41.797726	 42.933594	 42.730633	 42.115577	     	  0.966579	  0.958755	  0.957463	  0.963755	     
 7543	 41.255155	 42.847541	 42.535026	 41.682436	     	  0.964036	  0.958217	  0.956527	  0.961815	     
 7544	 41.997821	 42.985718	 42.784231	 42.273543	     	  0.965694	  0.958205	  0.956928	  0.962985	     
 7545	 41.154213	 42.814595	 42.526371	 41.602651	     	  0.962053	  0.957838	  0.955927	  0.960330	     
 7546	 41.548297	 47.207500	 47.843948	 42.791559	     	  0.940081	  0.987061	  0.988892	  0.956046	     
 7547	 42.542966	 47.514018	 48.071402	 43.698466	     	  0.950175	  0.988262	  0.989675	  0.963106	     
 7548	 43.435730	 47.399287	 47.916398	 44.443127	     	  0.957716	  0.987454	  0.988954	  0.967879	     
 7549	 43.118968	 47.881712	 48.352853	 44.241265	     	  0.956875	  0.989250	  0.990253	  0.967834	     
 7550	 43.540642	 48.067128	 48.560071	 44.631337	     	  0.957899	  0.988658	  0.990010	  0.968377	     
 7551	 43.238582	 47.858281	 48.442672	 44.348481	     	  0.957256	  0.988979	  0.990127	  0.968022	     
 7552	 43.721462	 47.790148	 48.304813	 44.745256	     	  0.958546	  0.987683	  0.988846	  0.968452	     
 7553	 43.039825	 47.908153	 48.526368	 44.185576	     	  0.955029	  0.989153	  0.990021	  0.966549	     
 7554	 43.153243	 48.070733	 48.662819	 44.303864	     	  0.953824	  0.988501	  0.989552	  0.965558	     
 7555	 42.741660	 47.816175	 48.545716	 43.920562	     	  0.952199	  0.988777	  0.989725	  0.964550	     
 7556	 43.379523	 47.845324	 48.414229	 44.466631	     	  0.955214	  0.987364	  0.988607	  0.966138	     
 7557	 43.081407	 47.929407	 48.591039	 44.227130	     	  0.955251	  0.988812	  0.989739	  0.966592	     
 7558	 43.238049	 48.113572	 48.684349	 44.381829	     	  0.955041	  0.988299	  0.989178	  0.966273	     
 7559	 42.843218	 47.789747	 48.502381	 44.004861	     	  0.953455	  0.988377	  0.989411	  0.965268	     
 7560	 43.288539	 47.713845	 48.468673	 44.382142	     	  0.954147	  0.986962	  0.988269	  0.965303	     
 7561	 42.919146	 47.760189	 48.473790	 44.067107	     	  0.953933	  0.988402	  0.989242	  0.965562	     
 7562	 43.127449	 47.956593	 48.574431	 44.267982	     	  0.954154	  0.987935	  0.988813	  0.965560	     
 7563	 42.670883	 47.744226	 48.251055	 43.836525	     	  0.952430	  0.988359	  0.989033	  0.964519	     
 7564	 43.312250	 47.500906	 48.177499	 44.365973	     	  0.954107	  0.986611	  0.987673	  0.965119	     
 7565	 43.282102	 47.883760	 48.302420	 44.378491	     	  0.957442	  0.988450	  0.989025	  0.967874	     
 7566	 43.760388	 48.052163	 48.685955	 44.826531	     	  0.958945	  0.987644	  0.988743	  0.968694	     
 7567	 43.274666	 47.868188	 48.342411	 44.373636	     	  0.957460	  0.988142	  0.989096	  0.967846	     
 7568	 43.498700	 47.450170	 48.337743	 44.530914	     	  0.955802	  0.986401	  0.987693	  0.966217	     
 7569	 43.226408	 47.761020	 48.488911	 44.333693	     	  0.956692	  0.987925	  0.988862	  0.967259	     
 7570	 43.803008	 48.029951	 48.743049	 44.864964	     	  0.959035	  0.987410	  0.988458	  0.968668	     
 7571	 43.209796	 47.794559	 48.221083	 44.304317	     	  0.957052	  0.987821	  0.988353	  0.967397	     
 7572	 43.381169	 47.166864	 47.844600	 44.371985	     	  0.955111	  0.985167	  0.986057	  0.965278	     
 7573	 43.137303	 47.627077	 47.984898	 44.213414	     	  0.956952	  0.987284	  0.987890	  0.967163	     
 7574	 43.828702	 47.880680	 48.216889	 44.836483	     	  0.959898	  0.986822	  0.987605	  0.969003	     
 7575	 43.261964	 47.697283	 47.835469	 44.314193	     	  0.958401	  0.987480	  0.988404	  0.968248	     
 7576	 43.440970	 47.181367	 47.581044	 44.402746	     	  0.956289	  0.985024	  0.986091	  0.966045	     
 7577	 43.334132	 47.781895	 47.734133	 44.374215	     	  0.959899	  0.987476	  0.988421	  0.969248	     
 7578	 43.885486	 47.854034	 47.988545	 44.863850	     	  0.961861	  0.986493	  0.987417	  0.970225	     
 7579	 43.391392	 47.714050	 47.572085	 44.404611	     	  0.961000	  0.987157	  0.987819	  0.969829	     
 7580	 43.533416	 47.073765	 47.450363	 44.458992	     	  0.958206	  0.984414	  0.985174	  0.967069	     
 7581	 43.417032	 47.655047	 47.459736	 44.412370	     	  0.961220	  0.986570	  0.987247	  0.969783	     
 7582	 43.759285	 47.351528	 47.583121	 44.681694	     	  0.960606	  0.985065	  0.985891	  0.968897	     
 7583	 44.038460	 47.509964	 47.751803	 44.940320	     	  0.962890	  0.985452	  0.986211	  0.970537	     
 7584	 46.724585	 49.807517	 50.233968	 47.571091	     	  0.977401	  0.989866	  0.990321	  0.981632	     
 7585	 44.881906	 49.139099	 49.763618	 45.942279	     	  0.972409	  0.990029	  0.990817	  0.978414	     
 7586	 45.169796	 49.269741	 49.610475	 46.185522	     	  0.971145	  0.989370	  0.990000	  0.977325	     
 7587	 44.516893	 48.969510	 49.201987	 45.578614	     	  0.969646	  0.989407	  0.990142	  0.976356	     
 7588	 45.180662	 48.815951	 49.209084	 46.124058	     	  0.970178	  0.988262	  0.988890	  0.976311	     
 7589	 44.381843	 48.625799	 48.900618	 45.415071	     	  0.968981	  0.989002	  0.989684	  0.975769	     
 7590	 44.537704	 48.586347	 48.945113	 45.546677	     	  0.967978	  0.988211	  0.988979	  0.974850	     
 7591	 43.958311	 48.237395	 48.554685	 45.000077	     	  0.966475	  0.988287	  0.989128	  0.973886	     
 7592	 44.392237	 48.099382	 48.589593	 45.355642	     	  0.965656	  0.986734	  0.987661	  0.972836	     
 7593	 43.998292	 48.155245	 48.487970	 45.022356	     	  0.966102	  0.987964	  0.988819	  0.973532	     
 7594	 44.107884	 48.256989	 48.545468	 45.127381	     	  0.964354	  0.987200	  0.988085	  0.972117	     
 7595	 43.397437	 47.954204	 48.156667	 44.472354	     	  0.961215	  0.987246	  0.987977	  0.970014	     
 7596	 43.643507	 47.837248	 48.162473	 44.672733	     	  0.958782	  0.985477	  0.986252	  0.967809	     
 7597	 43.440269	 48.046761	 48.167203	 44.516570	     	  0.959819	  0.987244	  0.987837	  0.969059	     
 7598	 43.524590	 48.192042	 48.336893	 44.611458	     	  0.958205	  0.986672	  0.987283	  0.967796	     
 7599	 43.066348	 47.887554	 48.052108	 44.176335	     	  0.956417	  0.986807	  0.987479	  0.966659	     
 7600	 43.248454	 47.744450	 48.048259	 44.321678	     	  0.954523	  0.985065	  0.985723	  0.964814	     
 7601	 43.126606	 47.832511	 48.032088	 44.222798	     	  0.955942	  0.986719	  0.987297	  0.966297	     
 7602	 43.205278	 48.005690	 48.222699	 44.315941	     	  0.954929	  0.986276	  0.986766	  0.965459	     
 7603	 42.826290	 47.713810	 47.895582	 43.946605	     	  0.952853	  0.986392	  0.986985	  0.964132	     
 7604	 42.822238	 47.716500	 48.003328	 43.950441	     	  0.949971	  0.985023	  0.985659	  0.961761	     
 7605	 42.869411	 47.594851	 47.855927	 43.972589	     	  0.952677	  0.986094	  0.986817	  0.963936	     
 7606	 42.955496	 47.827428	 48.037047	 44.075539	     	  0.951927	  0.985880	  0.986475	  0.963344	     
 7607	 42.612415	 47.473859	 47.833884	 43.740946	     	  0.949616	  0.985732	  0.986636	  0.961805	     
 7608	 42.518757	 47.744674	 47.998956	 43.688463	     	  0.946613	  0.985099	  0.985717	  0.959545	     
 7609	 42.579517	 47.481871	 47.761539	 43.708347	     	  0.948948	  0.985516	  0.986265	  0.961262	     
 7610	 42.607589	 47.680241	 47.908923	 43.755851	     	  0.947959	  0.985493	  0.986163	  0.960582	     
 7611	 42.294692	 47.588075	 47.801089	 43.470401	     	  0.945879	  0.985382	  0.986024	  0.959154	     
 7612	 42.203574	 47.727892	 47.976777	 43.409825	     	  0.942570	  0.985208	  0.985858	  0.956891	     
 7613	 40.066877	 40.792059	 41.123857	 40.343158	     	  0.958811	  0.940855	  0.939138	  0.952540	     
 7614	 40.801267	 40.927139	 41.276364	 40.898020	     	  0.962227	  0.941404	  0.939989	  0.955050	     
 7615	 40.774374	 40.967469	 41.372734	 40.900836	     	  0.962420	  0.942363	  0.941294	  0.955556	     
 7616	 41.068938	 41.061675	 41.488433	 41.134869	     	  0.963176	  0.942687	  0.941949	  0.956224	     
 7617	 41.180420	 41.156709	 41.530949	 41.232899	     	  0.965098	  0.944728	  0.943283	  0.958067	     
 7618	 41.388280	 41.234775	 41.600413	 41.396752	     	  0.965736	  0.945098	  0.943464	  0.958584	     
 7619	 41.279426	 41.241251	 41.583688	 41.322220	     	  0.965560	  0.945471	  0.943900	  0.958602	     
 7620	 41.565922	 41.350483	 41.708362	 41.552486	     	  0.965185	  0.945360	  0.943853	  0.958325	     
 7621	 41.493263	 41.373497	 41.714643	 41.509025	     	  0.966216	  0.946548	  0.944906	  0.959386	     
 7622	 41.717842	 41.501259	 41.865244	 41.705004	     	  0.966491	  0.947303	  0.945680	  0.959825	     
 7623	 41.560611	 41.462460	 41.816163	 41.585501	     	  0.966943	  0.947795	  0.945892	  0.960243	     
 7624	 41.838243	 41.554237	 41.926325	 41.803995	     	  0.966589	  0.947725	  0.945960	  0.960007	     
 7625	 41.732709	 41.585437	 41.911521	 41.736942	     	  0.967710	  0.948895	  0.946945	  0.961114	     
 7626	 41.804436	 41.670031	 41.968556	 41.808530	     	  0.966885	  0.949149	  0.947101	  0.960632	     
 7627	 41.500669	 41.650466	 41.898760	 41.589511	     	  0.966198	  0.949411	  0.947199	  0.960234	     
 7628	 41.772143	 41.760104	 42.052578	 41.815613	     	  0.965484	  0.949516	  0.947482	  0.959823	     
 7629	 41.707080	 41.824067	 42.106059	 41.790650	     	  0.966444	  0.950971	  0.948956	  0.960951	     
 7630	 41.831897	 41.904477	 42.169426	 41.898526	     	  0.965601	  0.950954	  0.948754	  0.960352	     
 7631	 42.295214	 42.379196	 42.587695	 42.356650	     	  0.967196	  0.954590	  0.952247	  0.962603	     
 7632	 44.223556	 44.194001	 44.444917	 44.254694	     	  0.977075	  0.967147	  0.966477	  0.973654	     
 7633	 43.092910	 44.039923	 44.119133	 43.397489	     	  0.973740	  0.967663	  0.966119	  0.971457	     
 7634	 43.360771	 44.072119	 44.140334	 43.595281	     	  0.973834	  0.967578	  0.965843	  0.971460	     
 7635	 42.779092	 43.961734	 43.973942	 43.140354	     	  0.972412	  0.967541	  0.965605	  0.970465	     
 7636	 43.106928	 44.017508	 44.114345	 43.403595	     	  0.971825	  0.967093	  0.965345	  0.969956	     
 7637	 42.653673	 43.909448	 43.927492	 43.035754	     	  0.971405	  0.967731	  0.965413	  0.969794	     
 7638	 42.914651	 43.960183	 44.029522	 43.245698	     	  0.971059	  0.967415	  0.965455	  0.969518	     
 7639	 42.414835	 43.930221	 43.932336	 42.863941	     	  0.969543	  0.968052	  0.965947	  0.968695	     
 7640	 42.843244	 44.154594	 44.163106	 43.239089	     	  0.969306	  0.968178	  0.966237	  0.968607	     
 7641	 42.329315	 44.013029	 43.885177	 42.805006	     	  0.968985	  0.968737	  0.966321	  0.968499	     
 7642	 42.341358	 44.050356	 43.902672	 42.820940	     	  0.967248	  0.968141	  0.965717	  0.967141	     
 7643	 41.911055	 43.945324	 43.785634	 42.469978	     	  0.966594	  0.968220	  0.965926	  0.966754	     
 7644	 42.197401	 43.944346	 43.851580	 42.693697	     	  0.965397	  0.967184	  0.964925	  0.965616	     
 7645	 42.118186	 43.963402	 43.983180	 42.653065	     	  0.967178	  0.968636	  0.967151	  0.967417	     
 7646	 42.253713	 44.034121	 44.073970	 42.775049	     	  0.966145	  0.968321	  0.966578	  0.966580	     
 7647	 41.975884	 43.928237	 43.975578	 42.540181	     	  0.966248	  0.968472	  0.967070	  0.966756	     
 7648	 42.052384	 43.906426	 43.900088	 42.586225	     	  0.963714	  0.967116	  0.965142	  0.964519	     
 7649	 41.890519	 43.969630	 43.948848	 42.476972	     	  0.965291	  0.968632	  0.966995	  0.966132	     
 7650	 42.034341	 44.039085	 44.063695	 42.608494	     	  0.963969	  0.968238	  0.966465	  0.965096	     
 7651	 41.776443	 43.963640	 43.965272	 42.390870	     	  0.963653	  0.968630	  0.966783	  0.965004	     
 7652	 41.968623	 43.932006	 43.930422	 42.529696	     	  0.961857	  0.967253	  0.965310	  0.963332	     
 7653	 41.840239	 43.958949	 44.025894	 42.446297	     	  0.963205	  0.968926	  0.967141	  0.964814	     
 7654	 42.049146	 44.052124	 44.069691	 42.622036	     	  0.962857	  0.968773	  0.966816	  0.964503	     
 7655	 41.884340	 44.043760	 44.011181	 42.488305	     	  0.963175	  0.969330	  0.967223	  0.964875	     
 7656	 42.079457	 44.078535	 44.037660	 42.644388	     	  0.961447	  0.968113	  0.966052	  0.963325	     
 7657	 42.016896	 44.167190	 44.147613	 42.620252	     	  0.963852	  0.970091	  0.968303	  0.965633	     
 7658	 42.262427	 44.227602	 44.276417	 42.829985	     	  0.963639	  0.969865	  0.968116	  0.965423	     
 7659	 42.021343	 44.110826	 44.214325	 42.624800	     	  0.964037	  0.969858	  0.968484	  0.965748	     
 7660	 42.204999	 44.128138	 44.155492	 42.759832	     	  0.961861	  0.968491	  0.966804	  0.963790	     
 7661	 42.380397	 45.490480	 45.991961	 43.238731	     	  0.954416	  0.978517	  0.980681	  0.962811	     
 7662	 42.352271	 45.479359	 46.000598	 43.215528	     	  0.950526	  0.978244	  0.980520	  0.960145	     
 7663	 42.221962	 45.357527	 45.898630	 43.088538	     	  0.950621	  0.977993	  0.980351	  0.960138	     
 7664	 41.915456	 45.178341	 45.741472	 42.807319	     	  0.947805	  0.976974	  0.979586	  0.957963	     
 7665	 42.321269	 45.408206	 45.933653	 43.177373	     	  0.951940	  0.978433	  0.980725	  0.961153	     
