Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 8391	 42.839020	 42.854874	 44.287108	 43.052031	     	  0.969931	  0.952361	  0.960154	  0.965373	     
 8392	 42.956133	 43.162564	 44.423672	 43.204238	     	  0.968391	  0.953589	  0.959946	  0.964516	     
 8393	 42.965688	 42.842250	 44.301617	 43.139936	     	  0.970534	  0.952380	  0.960166	  0.965781	     
 8394	 43.032992	 43.113438	 44.487370	 43.257989	     	  0.970105	  0.953255	  0.960702	  0.965729	     
 8395	 42.824373	 42.743972	 44.218779	 43.013700	     	  0.970231	  0.951349	  0.959716	  0.965331	     
 8396	 42.924985	 43.067145	 44.372469	 43.159686	     	  0.968585	  0.952641	  0.959566	  0.964425	     
 8397	 42.846353	 42.834259	 44.278039	 43.052419	     	  0.970386	  0.951974	  0.959672	  0.965532	     
 8398	 43.087787	 43.125185	 44.479858	 43.297477	     	  0.969914	  0.953201	  0.960236	  0.965516	     
 8399	 43.312233	 43.236297	 44.529371	 43.479558	     	  0.971305	  0.954233	  0.960580	  0.966673	     
 8400	 46.022487	 45.906292	 46.670924	 46.104012	     	  0.983310	  0.973149	  0.974212	  0.980100	     
 8401	 44.010933	 44.031905	 45.429831	 44.221164	     	  0.977877	  0.965239	  0.969883	  0.974438	     
 8402	 44.426276	 44.405847	 45.685520	 44.608833	     	  0.978488	  0.965909	  0.970137	  0.975000	     
 8403	 43.602451	 43.669724	 45.143609	 43.835974	     	  0.976069	  0.962051	  0.967722	  0.972342	     
 8404	 44.063451	 44.505796	 45.685638	 44.369705	     	  0.976766	  0.965458	  0.969107	  0.973605	     
 8405	 43.359877	 43.320921	 44.881240	 43.572381	     	  0.974806	  0.959199	  0.965911	  0.970722	     
 8406	 43.432957	 43.559577	 45.003272	 43.680293	     	  0.974462	  0.959553	  0.965648	  0.970508	     
 8407	 43.006577	 43.040658	 44.595921	 43.240239	     	  0.972910	  0.956474	  0.963784	  0.968650	     
 8408	 43.296548	 43.611614	 44.975364	 43.588888	     	  0.972851	  0.959217	  0.964768	  0.969231	     
 8409	 43.036766	 42.885586	 44.483625	 43.220025	     	  0.972787	  0.954757	  0.962716	  0.968104	     
 8410	 43.132376	 43.217035	 44.690243	 43.370963	     	  0.972684	  0.955920	  0.962974	  0.968272	     
 8411	 42.842183	 42.793415	 44.331142	 43.048946	     	  0.971919	  0.953441	  0.961545	  0.967110	     
 8412	 43.012717	 43.233977	 44.615417	 43.280106	     	  0.971242	  0.955231	  0.961787	  0.966997	     
 8413	 42.864478	 42.685774	 44.258528	 43.036163	     	  0.972085	  0.952223	  0.960639	  0.966867	     
 8414	 42.993369	 43.002932	 44.477419	 43.209775	     	  0.972030	  0.953196	  0.961017	  0.967055	     
 8415	 42.690815	 42.556750	 44.118788	 42.874791	     	  0.971263	  0.950739	  0.959358	  0.965858	     
 8416	 42.863295	 42.975342	 44.342859	 43.096880	     	  0.970635	  0.952538	  0.959499	  0.965763	     
 8417	 42.784322	 42.533602	 44.062114	 42.928156	     	  0.971629	  0.950417	  0.958830	  0.965961	     
 8418	 42.857423	 42.827761	 44.265628	 43.057448	     	  0.971283	  0.951443	  0.959173	  0.965958	     
 8419	 42.641626	 42.421484	 43.969009	 42.797368	     	  0.971001	  0.949124	  0.957842	  0.965162	     
 8420	 42.791218	 42.817822	 44.202217	 43.001431	     	  0.970212	  0.950751	  0.958082	  0.964947	     
 8421	 42.721444	 42.471470	 43.938161	 42.857526	     	  0.971384	  0.949712	  0.957408	  0.965443	     
 8422	 42.790140	 42.735180	 44.143953	 42.978815	     	  0.970828	  0.950457	  0.957743	  0.965252	     
 8423	 42.562895	 42.401080	 43.869434	 42.726514	     	  0.970553	  0.948643	  0.956507	  0.964561	     
 8424	 42.687836	 42.749281	 44.073237	 42.900838	     	  0.969491	  0.949699	  0.956497	  0.964026	     
 8425	 42.631285	 42.387371	 43.835839	 42.766887	     	  0.970862	  0.948533	  0.956037	  0.964670	     
 8426	 42.722476	 42.662026	 44.068404	 42.909177	     	  0.970542	  0.949480	  0.956696	  0.964724	     
 8427	 42.472619	 42.355736	 43.798628	 42.646769	     	  0.970034	  0.947842	  0.955598	  0.963929	     
 8428	 42.631104	 42.701696	 44.011218	 42.845010	     	  0.968799	  0.948959	  0.955781	  0.963323	     
 8429	 42.635234	 42.408862	 43.840932	 42.774171	     	  0.970726	  0.948054	  0.955869	  0.964471	     
 8430	 42.674434	 42.627416	 44.046174	 42.866789	     	  0.970079	  0.948553	  0.956353	  0.964203	     
 8431	 42.419316	 42.291155	 43.807744	 42.599380	     	  0.969651	  0.946282	  0.955240	  0.963354	     
 8432	 42.557746	 42.603477	 43.918586	 42.764901	     	  0.968591	  0.947738	  0.954974	  0.962846	     
 8433	 41.097949	 41.955763	 43.544353	 41.563502	     	  0.959502	  0.942653	  0.953185	  0.955641	     
 8434	 40.802917	 42.449984	 44.403161	 41.490996	     	  0.942149	  0.948160	  0.960655	  0.946235	     
 8435	 40.347274	 42.410018	 44.762013	 41.153219	     	  0.942782	  0.952464	  0.965221	  0.948136	     
 8436	 42.779367	 43.698724	 45.354483	 43.267681	     	  0.957166	  0.957672	  0.964930	  0.958544	     
 8437	 40.271871	 43.041703	 45.135004	 41.191654	     	  0.941999	  0.959550	  0.968027	  0.949262	     
 8438	 42.463900	 43.821881	 45.287887	 43.041011	     	  0.960394	  0.960787	  0.965625	  0.961331	     
 8439	 40.584275	 43.154423	 45.116547	 41.458939	     	  0.951465	  0.958683	  0.965181	  0.954954	     
 8440	 42.501950	 42.894558	 44.478720	 42.842172	     	  0.962428	  0.952141	  0.958013	  0.959978	     
 8441	 41.455894	 42.467089	 44.205483	 41.975664	     	  0.962612	  0.950902	  0.956798	  0.959691	     
 8442	 41.752270	 42.550743	 44.122981	 42.200694	     	  0.962072	  0.950384	  0.955818	  0.959082	     
 8443	 41.520503	 42.331936	 44.023214	 41.984865	     	  0.961653	  0.949763	  0.955394	  0.958628	     
 8444	 41.364814	 42.440470	 44.000754	 41.882623	     	  0.959273	  0.949149	  0.954710	  0.956825	     
 8445	 42.042019	 42.560982	 44.200988	 42.423343	     	  0.964940	  0.951653	  0.956636	  0.961341	     
 8446	 42.413229	 42.872103	 44.325339	 42.756833	     	  0.966156	  0.952822	  0.957226	  0.962445	     
 8447	 42.733505	 42.939386	 44.417310	 43.008152	     	  0.968271	  0.953532	  0.958006	  0.964103	     
 8448	 44.992932	 45.008064	 46.003565	 45.148478	     	  0.979413	  0.968017	  0.968795	  0.975744	     
 8449	 43.637629	 44.134464	 45.679159	 44.002227	     	  0.975761	  0.966311	  0.968014	  0.972895	     
 8450	 43.820473	 44.300360	 45.676352	 44.160907	     	  0.975860	  0.966100	  0.967739	  0.972880	     
 8451	 43.165533	 43.804924	 45.477414	 43.582814	     	  0.974153	  0.964741	  0.966951	  0.971384	     
 8452	 43.796467	 44.358481	 45.654363	 44.150289	     	  0.975285	  0.965450	  0.967325	  0.972319	     
 8453	 42.917147	 43.705768	 45.323679	 43.367874	     	  0.972843	  0.963986	  0.966364	  0.970287	     
 8454	 43.109463	 43.827217	 45.360255	 43.532417	     	  0.972604	  0.963613	  0.966167	  0.970033	     
 8455	 42.618839	 43.483881	 45.219751	 43.101559	     	  0.971069	  0.962658	  0.965694	  0.968771	     
 8456	 42.970436	 43.959411	 45.352862	 43.448875	     	  0.971069	  0.963241	  0.965887	  0.968901	     
 8457	 42.483487	 43.424489	 45.137170	 42.983100	     	  0.969904	  0.961829	  0.965224	  0.967778	     
 8458	 42.732447	 43.595464	 45.150683	 43.195808	     	  0.969734	  0.961707	  0.964990	  0.967606	     
 8459	 42.346806	 43.317329	 45.032562	 42.854098	     	  0.968668	  0.960804	  0.964649	  0.966687	     
 8460	 42.635067	 43.702598	 45.155507	 43.139725	     	  0.968035	  0.961044	  0.964690	  0.966312	     
 8461	 42.337432	 43.304121	 44.981776	 42.839953	     	  0.967950	  0.960029	  0.964202	  0.966005	     
 8462	 42.695402	 43.624210	 45.089316	 43.166103	     	  0.968216	  0.960604	  0.964469	  0.966323	     
 8463	 42.177691	 43.256461	 44.876550	 42.702354	     	  0.966322	  0.959534	  0.963751	  0.964762	     
 8464	 42.443138	 43.590484	 45.034751	 42.966813	     	  0.965535	  0.959753	  0.963999	  0.964315	     
 8465	 42.141597	 43.170064	 44.810849	 42.655848	     	  0.965786	  0.958707	  0.963201	  0.964176	     
 8466	 42.533964	 43.446747	 44.941443	 43.003707	     	  0.966413	  0.959128	  0.963506	  0.964714	     
 8467	 41.965050	 43.067609	 44.728093	 42.499641	     	  0.964119	  0.957789	  0.962890	  0.962859	     
 8468	 42.268694	 43.396308	 44.823672	 42.785710	     	  0.962917	  0.957886	  0.962813	  0.962061	     
 8469	 41.904689	 42.984750	 44.511977	 42.420202	     	  0.962828	  0.956229	  0.961616	  0.961526	     
 8470	 42.280889	 43.292993	 44.664337	 42.762857	     	  0.962941	  0.956418	  0.961955	  0.961689	     
 8471	 41.665819	 42.877965	 44.317044	 42.204936	     	  0.960316	  0.954282	  0.960747	  0.959382	     
 8472	 42.114442	 43.172194	 44.480517	 42.601239	     	  0.960723	  0.954583	  0.960784	  0.959710	     
 8473	 41.615236	 42.737271	 44.137274	 42.127999	     	  0.959830	  0.952376	  0.959610	  0.958551	     
 8474	 42.191089	 43.006157	 44.359367	 42.619919	     	  0.963053	  0.952890	  0.960323	  0.960904	     
 8475	 41.545064	 42.581151	 43.999116	 42.038108	     	  0.959623	  0.949393	  0.958800	  0.957781	     
 8476	 42.254455	 43.124506	 44.364598	 42.685082	     	  0.963334	  0.952231	  0.960798	  0.961061	     
 8477	 41.563045	 42.629194	 43.883192	 42.046077	     	  0.959334	  0.948266	  0.958202	  0.957300	     
 8478	 41.345335	 42.585081	 43.719105	 41.859093	     	  0.958647	  0.948644	  0.957493	  0.956788	     
 8479	 40.863180	 42.213078	 43.698704	 41.440309	     	  0.957363	  0.945065	  0.955751	  0.955044	     
 8480	 42.085413	 42.815493	 44.070372	 42.480381	     	  0.963331	  0.950025	  0.957922	  0.960212	     
 8481	 41.272685	 42.098979	 43.562967	 41.716684	     	  0.962190	  0.946175	  0.955424	  0.958393	     
 8482	 41.586708	 42.415742	 43.752239	 42.017357	     	  0.963258	  0.947440	  0.956111	  0.959431	     
 8483	 40.796420	 42.122005	 43.630920	 41.370048	     	  0.960388	  0.945844	  0.955274	  0.957111	     
 8484	 41.931327	 42.670896	 43.927585	 42.329062	     	  0.964370	  0.948254	  0.956505	  0.960373	     
 8485	 41.739005	 42.479225	 43.845652	 42.149431	     	  0.964372	  0.947614	  0.956085	  0.960198	     
 8486	 42.076877	 42.676385	 43.940293	 42.437286	     	  0.965314	  0.948530	  0.956617	  0.961067	     
 8487	 41.907778	 42.577933	 43.906440	 42.295024	     	  0.964950	  0.948308	  0.956590	  0.960783	     
 8488	 42.031756	 42.683063	 43.937098	 42.405226	     	  0.964655	  0.948342	  0.956548	  0.960585	     
 8489	 42.049852	 42.628005	 43.934774	 42.409413	     	  0.965773	  0.948544	  0.956729	  0.961395	     
 8490	 42.186347	 42.696661	 43.966978	 42.522752	     	  0.966132	  0.948838	  0.956815	  0.961697	     
 8491	 42.102185	 42.684499	 43.965511	 42.459866	     	  0.965879	  0.948775	  0.956877	  0.961528	     
 8492	 42.150764	 42.736089	 43.987876	 42.505824	     	  0.965592	  0.948815	  0.956898	  0.961347	     
 8493	 42.213388	 42.723399	 43.988587	 42.549095	     	  0.966125	  0.948875	  0.956954	  0.961721	     
 8494	 42.350205	 42.781821	 44.023771	 42.661014	     	  0.966727	  0.949121	  0.957130	  0.962193	     
 8495	 42.438593	 42.807634	 44.037425	 42.730049	     	  0.967353	  0.949314	  0.957158	  0.962647	     
 8496	 45.037497	 44.973058	 45.853398	 45.152151	     	  0.979680	  0.965834	  0.968653	  0.975534	     
 8497	 44.103840	 44.555823	 45.649655	 44.402172	     	  0.977515	  0.964901	  0.968166	  0.973855	     
 8498	 44.158502	 44.542148	 45.598305	 44.432403	     	  0.977393	  0.964564	  0.967743	  0.973646	     
 8499	 43.667898	 44.224036	 45.449906	 44.011773	     	  0.976156	  0.963489	  0.967072	  0.972531	     
 8500	 44.097930	 44.539311	 45.563035	 44.384383	     	  0.976809	  0.963951	  0.967361	  0.973091	     
 8501	 43.358556	 44.019768	 45.318990	 43.739992	     	  0.974953	  0.962508	  0.966484	  0.971468	     
 8502	 43.547075	 44.208950	 45.369728	 43.912424	     	  0.975032	  0.962750	  0.966657	  0.971589	     
 8503	 43.142924	 44.003465	 45.253816	 43.572201	     	  0.973915	  0.962131	  0.966129	  0.970653	     
 8504	 43.414995	 44.247198	 45.342157	 43.818820	     	  0.973627	  0.962466	  0.966286	  0.970543	     
 8505	 43.064868	 43.964940	 45.203437	 43.503216	     	  0.973135	  0.961759	  0.965875	  0.970029	     
 8506	 43.278619	 44.091292	 45.271618	 43.687159	     	  0.973526	  0.961887	  0.966068	  0.970343	     
 8507	 43.013105	 43.974767	 45.215163	 43.467749	     	  0.972992	  0.961630	  0.965873	  0.969912	     
 8508	 43.214904	 44.142245	 45.280429	 43.649027	     	  0.972403	  0.961654	  0.965982	  0.969541	     
 8509	 43.045042	 44.090489	 45.239573	 43.511168	     	  0.972546	  0.961606	  0.965934	  0.969620	     
 8510	 43.244145	 44.032895	 45.245214	 43.649976	     	  0.973086	  0.961397	  0.965885	  0.969938	     
 8511	 43.124346	 44.070535	 45.237713	 43.566721	     	  0.972759	  0.961423	  0.965894	  0.969726	     
 8512	 43.136833	 44.067827	 45.254788	 43.577470	     	  0.972017	  0.961186	  0.965908	  0.969193	     
 8513	 43.049573	 44.040812	 45.221130	 43.505177	     	  0.972218	  0.961161	  0.965739	  0.969296	     
 8514	 43.198820	 44.029580	 45.224179	 43.613836	     	  0.972664	  0.961000	  0.965767	  0.969571	     
 8515	 43.135693	 44.049811	 45.224575	 43.570512	     	  0.972665	  0.961075	  0.965791	  0.969588	     
 8516	 43.225595	 44.065143	 45.257025	 43.642639	     	  0.972605	  0.961020	  0.965887	  0.969555	     
 8517	 43.102378	 44.015235	 45.223185	 43.540633	     	  0.972534	  0.960912	  0.965839	  0.969481	     
 8518	 43.069927	 43.996620	 45.224777	 43.514087	     	  0.972295	  0.960855	  0.965787	  0.969303	     
 8519	 42.476701	 43.604695	 45.205138	 43.011534	     	  0.971998	  0.959745	  0.966349	  0.969014	     
 8520	 42.459129	 44.782036	 46.163291	 43.240603	     	  0.966777	  0.966496	  0.972275	  0.967647	     
 8521	 41.368975	 43.957471	 45.563578	 42.220555	     	  0.954853	  0.964262	  0.973175	  0.959475	     
 8522	 41.005771	 43.791356	 45.354343	 41.890683	     	  0.944341	  0.962546	  0.972223	  0.952022	     
 8523	 41.620218	 43.808741	 45.472240	 42.398104	     	  0.950177	  0.964672	  0.974317	  0.956616	     
 8524	 44.051849	 45.355776	 46.675775	 44.601136	     	  0.963184	  0.969470	  0.977199	  0.966567	     
 8525	 43.473415	 44.847627	 46.328083	 44.055822	     	  0.961544	  0.968297	  0.976624	  0.965182	     
 8526	 43.328037	 44.149120	 45.382683	 43.744944	     	  0.957957	  0.962857	  0.971965	  0.961109	     
 8527	 42.884858	 43.795640	 45.033495	 43.325942	     	  0.956366	  0.962407	  0.972090	  0.959993	     
 8528	 45.688008	 46.288388	 47.539277	 46.047120	     	  0.972054	  0.975528	  0.981713	  0.974243	     
 8529	 44.244611	 44.768292	 46.043316	 44.585311	     	  0.964548	  0.968455	  0.976960	  0.967268	     
 8530	 44.719918	 45.251863	 46.624305	 45.074398	     	  0.967068	  0.970302	  0.979059	  0.969606	     
 8531	 44.116473	 44.488487	 46.069083	 44.450530	     	  0.964061	  0.966557	  0.977108	  0.966651	     
 8532	 46.243044	 46.449943	 47.946049	 46.520173	     	  0.975253	  0.975295	  0.982363	  0.976445	     
 8533	 43.207087	 44.670162	 46.251901	 43.820195	     	  0.956858	  0.965845	  0.976171	  0.961575	     
 8534	 42.628498	 44.111267	 45.749003	 43.251453	     	  0.954825	  0.961061	  0.972492	  0.958809	     
 8535	 41.827389	 43.149667	 44.865934	 42.420335	     	  0.960530	  0.958098	  0.968426	  0.961440	     
 8536	 42.508446	 42.268917	 43.711685	 42.644674	     	  0.971353	  0.950613	  0.958369	  0.965732	     
 8537	 42.000697	 42.092535	 43.468495	 42.229339	     	  0.972203	  0.950409	  0.956615	  0.965973	     
 8538	 42.131157	 42.111915	 43.488306	 42.326533	     	  0.972445	  0.950567	  0.956756	  0.966184	     
 8539	 42.132360	 42.105880	 43.474852	 42.324596	     	  0.972395	  0.950578	  0.956733	  0.966149	     
 8540	 42.046953	 42.102595	 43.475207	 42.264380	     	  0.972017	  0.950449	  0.956643	  0.965860	     
 8541	 42.198977	 42.103169	 43.457691	 42.368207	     	  0.972818	  0.950521	  0.956601	  0.966399	     
 8542	 42.224540	 42.116731	 43.487102	 42.392140	     	  0.973010	  0.950720	  0.956769	  0.966588	     
 8543	 42.305771	 42.137266	 43.504907	 42.454283	     	  0.973398	  0.950947	  0.956917	  0.966909	     
 8544	 44.986798	 44.589286	 45.597211	 45.012404	     	  0.983522	  0.968810	  0.970228	  0.978854	     
 8545	 44.558105	 44.489130	 45.509384	 44.690911	     	  0.982609	  0.968521	  0.970001	  0.978159	     
 8546	 44.537100	 44.481110	 45.500703	 44.673871	     	  0.982592	  0.968437	  0.969941	  0.978124	     
 8547	 44.297293	 44.443731	 45.475235	 44.497802	     	  0.982220	  0.968327	  0.969839	  0.977841	     
 8548	 44.283206	 44.425061	 45.493395	 44.487218	     	  0.982177	  0.968234	  0.969827	  0.977795	     
 8549	 43.992793	 44.359636	 45.417309	 44.262008	     	  0.981554	  0.968085	  0.969655	  0.977326	     
 8550	 43.941516	 44.320727	 45.400087	 44.217082	     	  0.981298	  0.967848	  0.969508	  0.977092	     
 8551	 43.716720	 44.267742	 45.384876	 44.046001	     	  0.980990	  0.967678	  0.969459	  0.976850	     
 8552	 43.703494	 44.232116	 45.375431	 44.029682	     	  0.980929	  0.967471	  0.969264	  0.976742	     
 8553	 43.598452	 44.196011	 45.335843	 43.943502	     	  0.980678	  0.967462	  0.969234	  0.976568	     
 8554	 43.623912	 44.156941	 45.326237	 43.954505	     	  0.980567	  0.967124	  0.969112	  0.976417	     
 8555	 43.451448	 44.137395	 45.313814	 43.825253	     	  0.980200	  0.967156	  0.969060	  0.976169	     
 8556	 43.505755	 44.118781	 45.315420	 43.861917	     	  0.980327	  0.967021	  0.968957	  0.976214	     
 8557	 43.401919	 44.068034	 45.275387	 43.773953	     	  0.979956	  0.966870	  0.968865	  0.975926	     
 8558	 43.472061	 44.045379	 45.260849	 43.819469	     	  0.979861	  0.966627	  0.968755	  0.975804	     
 8559	 43.322238	 44.027235	 45.252864	 43.707018	     	  0.979625	  0.966724	  0.968797	  0.975670	     
 8560	 43.428387	 44.036213	 45.271443	 43.787700	     	  0.979796	  0.966627	  0.968778	  0.975765	     
 8561	 41.884818	 42.919871	 44.605754	 42.405262	     	  0.977465	  0.963185	  0.966590	  0.973272	     
 8562	 41.652685	 42.281276	 44.270554	 42.100192	     	  0.976375	  0.959635	  0.964761	  0.971650	     
 8563	 41.490061	 41.265651	 43.532731	 41.729758	     	  0.975500	  0.953401	  0.961020	  0.969403	     
 8564	 42.865326	 43.445241	 44.893110	 43.241684	     	  0.977789	  0.964539	  0.967677	  0.973895	     
 8565	 41.878099	 41.674466	 43.595159	 42.084560	     	  0.975762	  0.954401	  0.961342	  0.969798	     
 8566	 42.122471	 42.124771	 43.953010	 42.379247	     	  0.975397	  0.957096	  0.962942	  0.970271	     
 8567	 41.815734	 41.932504	 43.834003	 42.113986	     	  0.974520	  0.955274	  0.962480	  0.969306	     
 8568	 42.618268	 42.985482	 44.532869	 42.947151	     	  0.975837	  0.961099	  0.965629	  0.971679	     
 8569	 42.264577	 42.210121	 43.949057	 42.494111	     	  0.975262	  0.956974	  0.963072	  0.970182	     
 8570	 42.618668	 42.476323	 44.137913	 42.812473	     	  0.975366	  0.957387	  0.963186	  0.970340	     
 8571	 42.107620	 41.906334	 43.692743	 42.298770	     	  0.974211	  0.954528	  0.961221	  0.968766	     
 8572	 42.387577	 42.704327	 44.340622	 42.712504	     	  0.973821	  0.958367	  0.964066	  0.969619	     
 8573	 42.240676	 41.950877	 43.750616	 42.406418	     	  0.974275	  0.954352	  0.961410	  0.968811	     
 8574	 42.914669	 42.740086	 44.333697	 43.090233	     	  0.975441	  0.958427	  0.964030	  0.970703	     
 8575	 42.302651	 41.966409	 43.873068	 42.467096	     	  0.974126	  0.954190	  0.962071	  0.968794	     
 8576	 42.955315	 42.902621	 44.450002	 43.162093	     	  0.975056	  0.958894	  0.964169	  0.970548	     
 8577	 42.396407	 41.921526	 43.940049	 42.531366	     	  0.974158	  0.954076	  0.962402	  0.968851	     
 8578	 42.965718	 42.792263	 44.368687	 43.139472	     	  0.975010	  0.958712	  0.963956	  0.970451	     
 8579	 42.364863	 42.074901	 43.964420	 42.541437	     	  0.973700	  0.955078	  0.962525	  0.968734	     
 8580	 42.988026	 42.991037	 44.509372	 43.207910	     	  0.974447	  0.959328	  0.964420	  0.970256	     
 8581	 42.662451	 42.397660	 44.119956	 42.826358	     	  0.974575	  0.956856	  0.963637	  0.969799	     
 8582	 42.921087	 42.794264	 44.406934	 43.113564	     	  0.974306	  0.958602	  0.964377	  0.970034	     
 8583	 42.673990	 42.443354	 44.089396	 42.838921	     	  0.974446	  0.956984	  0.963291	  0.969676	     
 8584	 42.941414	 43.016729	 44.574549	 43.187570	     	  0.973722	  0.958983	  0.964600	  0.969745	     
 8585	 42.698231	 42.375457	 44.056570	 42.839050	     	  0.974424	  0.956644	  0.963205	  0.969591	     
 8586	 42.953219	 42.817739	 44.484724	 43.149764	     	  0.973884	  0.958376	  0.964589	  0.969750	     
 8587	 42.635761	 42.328496	 44.087352	 42.791092	     	  0.973626	  0.956294	  0.962953	  0.968959	     
 8588	 42.932030	 42.977891	 44.499215	 43.165035	     	  0.972814	  0.958559	  0.964016	  0.968972	     
 8589	 42.359235	 42.170721	 44.012569	 42.560907	     	  0.972364	  0.955116	  0.962476	  0.967841	     
 8590	 43.119535	 43.067498	 44.585043	 43.322803	     	  0.973382	  0.959154	  0.964318	  0.969500	     
 8591	 43.349424	 43.200570	 44.719276	 43.523432	     	  0.974346	  0.960289	  0.965106	  0.970463	     
 8592	 45.624224	 45.245971	 46.283705	 45.660481	     	  0.983497	  0.972359	  0.973577	  0.979987	     
 8593	 43.058900	 43.055431	 44.859912	 43.311221	     	  0.976143	  0.963166	  0.969135	  0.972813	     
 8594	 43.525456	 43.599970	 45.151945	 43.770669	     	  0.976473	  0.964710	  0.969275	  0.973313	     
 8595	 42.666263	 42.721348	 44.586101	 42.942608	     	  0.973917	  0.959923	  0.967398	  0.970498	     
 8596	 43.639262	 43.613126	 45.072375	 43.843042	     	  0.976320	  0.963454	  0.968053	  0.972798	     
 8597	 42.448414	 42.469862	 44.346280	 42.716331	     	  0.972567	  0.957716	  0.965831	  0.968969	     
 8598	 42.748315	 42.894829	 44.545878	 43.026371	     	  0.972591	  0.959186	  0.965914	  0.969244	     
 8599	 41.964243	 42.211220	 44.016258	 42.288635	     	  0.969757	  0.955408	  0.963810	  0.966375	     
 8600	 42.638651	 42.997778	 44.489994	 42.958834	     	  0.971150	  0.958568	  0.964728	  0.967982	     
 8601	 42.180408	 42.297482	 44.014307	 42.457639	     	  0.970084	  0.955075	  0.963485	  0.966483	     
 8602	 42.584809	 42.817157	 44.365747	 42.875528	     	  0.970983	  0.957312	  0.964722	  0.967661	     
 8603	 41.837746	 42.199275	 43.884206	 42.180738	     	  0.968268	  0.954348	  0.962859	  0.965047	     
 8604	 42.405005	 42.890952	 44.348158	 42.756589	     	  0.968926	  0.956772	  0.963752	  0.966038	     
 8605	 42.202042	 42.370471	 44.014702	 42.485627	     	  0.969858	  0.955196	  0.963374	  0.966334	     
 8606	 42.508261	 42.811144	 44.332777	 42.815959	     	  0.969854	  0.957005	  0.964361	  0.966797	     
 8607	 41.766578	 42.258012	 43.918993	 42.142720	     	  0.967334	  0.954098	  0.963081	  0.964420	     
 8608	 42.343925	 42.841954	 44.256133	 42.693871	     	  0.967894	  0.956112	  0.963207	  0.965149	     
 8609	 42.127556	 42.471593	 43.983971	 42.445837	     	  0.968712	  0.955174	  0.963392	  0.965569	     
 8610	 42.507853	 42.831916	 44.251594	 42.809498	     	  0.969199	  0.956407	  0.963993	  0.966199	     
 8611	 41.759860	 42.336546	 43.890634	 42.147316	     	  0.966585	  0.954136	  0.962697	  0.963862	     
 8612	 42.374606	 42.898862	 44.215097	 42.720355	     	  0.966912	  0.955824	  0.962830	  0.964384	     
 8613	 42.246178	 42.639871	 44.091730	 42.571372	     	  0.968641	  0.955993	  0.964010	  0.965761	     
 8614	 42.792737	 43.230572	 44.500800	 43.108741	     	  0.969513	  0.958624	  0.965249	  0.966987	     
 8615	 42.197138	 42.677050	 44.027301	 42.534544	     	  0.967862	  0.955819	  0.963581	  0.965141	     
 8616	 42.356837	 42.963677	 44.184235	 42.714137	     	  0.966086	  0.956019	  0.962700	  0.963844	     
 8617	 42.193130	 42.705818	 44.012941	 42.534580	     	  0.967759	  0.956287	  0.963428	  0.965125	     
 8618	 42.798133	 43.245578	 44.473861	 43.111768	     	  0.969105	  0.958571	  0.964865	  0.966642	     
 8619	 42.134487	 42.656967	 43.948445	 42.476810	     	  0.967331	  0.956010	  0.963015	  0.964725	     
 8620	 42.372295	 43.041761	 44.150763	 42.733535	     	  0.965995	  0.956611	  0.962610	  0.963867	     
 8621	 42.230622	 42.744250	 44.032485	 42.570090	     	  0.967403	  0.956624	  0.963558	  0.964965	     
 8622	 42.838258	 43.323307	 44.468682	 43.152397	     	  0.968703	  0.959317	  0.964830	  0.966494	     
 8623	 42.209609	 42.692617	 43.966428	 42.538780	     	  0.966872	  0.956264	  0.962902	  0.964442	     
 8624	 42.387064	 43.026104	 44.112342	 42.737143	     	  0.965470	  0.956511	  0.962131	  0.963420	     
 8625	 42.275199	 42.748861	 43.932199	 42.590772	     	  0.967424	  0.956860	  0.962732	  0.964881	     
 8626	 42.869528	 43.339075	 44.398522	 43.168572	     	  0.968994	  0.959507	  0.964379	  0.966644	     
 8627	 42.223220	 42.722872	 43.894172	 42.544667	     	  0.966956	  0.956560	  0.962234	  0.964437	     
 8628	 42.366334	 43.042264	 44.062476	 42.718591	     	  0.965403	  0.956605	  0.961567	  0.963297	     
 8629	 42.233462	 42.683499	 43.860357	 42.541538	     	  0.967051	  0.956227	  0.961988	  0.964403	     
 8630	 42.576904	 43.064438	 44.146136	 42.883861	     	  0.967403	  0.957674	  0.962556	  0.964973	     
 8631	 42.191166	 42.647203	 43.838897	 42.502767	     	  0.966604	  0.955799	  0.961643	  0.963977	     
 8632	 42.376459	 43.093310	 44.088697	 42.736990	     	  0.965035	  0.956905	  0.961618	  0.963111	     
 8633	 42.274527	 42.789556	 43.888668	 42.591446	     	  0.966985	  0.956635	  0.962038	  0.964435	     
 8634	 42.595758	 43.140368	 44.213621	 42.917834	     	  0.967318	  0.957936	  0.963049	  0.965043	     
 8635	 42.271888	 42.812407	 43.921967	 42.597287	     	  0.966842	  0.956953	  0.962393	  0.964453	     
 8636	 42.399377	 43.176197	 44.145511	 42.773195	     	  0.964906	  0.957062	  0.961906	  0.963099	     
 8637	 42.192421	 42.896523	 43.973797	 42.559371	     	  0.966345	  0.956909	  0.962355	  0.964107	     
 8638	 42.586180	 43.330578	 44.287901	 42.949643	     	  0.966054	  0.958370	  0.963112	  0.964283	     
